Date,ZZ0000000001,ZZ0000000002,ZZ0000000003,ZZ0000000004,ZZ0000000005,ZZ0000000006,ZZ0000000007,ZZ0000000008,ZZ0000000009,ZZ0000000010,ZZ0000000011,ZZ0000000012
2024-09-30,1.0601960554,1.0626560557,1.0603159820,1.0644771043,1.0763803993,1.0790518570,1.0608988199,1.0543001137,0.8393237967,1.2971240957,1.2842265898,1.3266152920
2024-10-01,1.0603806198,1.0627637022,1.0602658231,1.0644461357,1.0773434080,1.0802205281,1.0610872952,1.0545994528,0.8230437744,1.2935429086,1.2667825420,1.3263789547
2024-10-02,1.0605188601,1.0627573577,1.0603962945,1.0644041199,1.0775199667,1.0811433000,1.0612232137,1.0568939420,0.8265372814,1.2838522499,1.2776743308,1.3160157474
2024-10-03,1.0605712526,1.0630194257,1.0605102969,1.0644375720,1.0781510510,1.0807179625,1.0614956455,1.0563333964,0.8258585496,1.2754077752,1.2816343906,1.3159174012
2024-10-04,1.0605860593,1.0631614236,1.0606664494,1.0646524490,1.0782613819,1.0794761097,1.0617856605,1.0576085127,0.8371117003,1.2906039466,1.2839417750,1.3181281198
2024-10-07,1.0607004641,1.0635272085,1.0608025974,1.0645976011,1.0785320733,1.0778878584,1.0620355775,1.0585485717,0.8341686214,1.2919798231,1.2816139573,1.2977220539
2024-10-08,1.0607924408,1.0639067299,1.0610675746,1.0647523756,1.0779692246,1.0790549026,1.0621599117,1.0590597981,0.8339443484,1.2995865176,1.2702164908,1.2986542402
2024-10-09,1.0608265223,1.0639741692,1.0611344743,1.0650785729,1.0796779396,1.0807852652,1.0622569847,1.0577466100,0.8416349583,1.2920682270,1.2641958418,1.3062211021
2024-10-10,1.0610440595,1.0642136125,1.0612884223,1.0649941336,1.0790569193,1.0803143034,1.0625111028,1.0606644602,0.8462098497,1.2800698691,1.2880306820,1.3197746090
2024-10-11,1.0611208165,1.0643571851,1.0614315450,1.0651079853,1.0802171116,1.0814344069,1.0624489669,1.0582566390,0.8573805140,1.2652756467,1.2971419378,1.3759895548
2024-10-14,1.0610446097,1.0643989522,1.0615285071,1.0653190967,1.0794118017,1.0834538505,1.0626021089,1.0585511850,0.8507447471,1.2479643999,1.3009006935,1.3678002388
2024-10-15,1.0612500656,1.0646447625,1.0617860735,1.0654477872,1.0793817452,1.0837046621,1.0626714397,1.0595696482,0.8479690481,1.2495666191,1.3006227740,1.3496363191
2024-10-16,1.0612269958,1.0644972840,1.0619381937,1.0655249047,1.0797138214,1.0838547393,1.0628293828,1.0605153680,0.8494692045,1.2498139764,1.3067699429,1.3500360698
2024-10-17,1.0616666343,1.0646144996,1.0620539830,1.0657257286,1.0812837099,1.0834078179,1.0629373568,1.0581074564,0.8411529669,1.2249717719,1.3026661269,1.3541874964
2024-10-18,1.0616154664,1.0645890307,1.0623975951,1.0659066136,1.0827010971,1.0841593817,1.0630933055,1.0564555281,0.8416068377,1.2459290235,1.2999748424,1.3678912743
2024-10-21,1.0617178746,1.0645137695,1.0623738573,1.0660994036,1.0830263003,1.0858011528,1.0630034862,1.0548075781,0.8362681940,1.2657076078,1.2975937280,1.3403378718
2024-10-22,1.0617259518,1.0646867566,1.0624513779,1.0660003643,1.0824693568,1.0857224826,1.0629961094,1.0572258126,0.8328149192,1.2521004136,1.3060599208,1.3355234073
2024-10-23,1.0618718659,1.0647679270,1.0625727137,1.0661442171,1.0816560405,1.0841256821,1.0631044233,1.0597102434,0.8268066085,1.2619094894,1.3078999061,1.3196090051
2024-10-24,1.0619432362,1.0649423790,1.0626651908,1.0662522802,1.0819787872,1.0853117169,1.0632775617,1.0605815855,0.8198466541,1.2624510218,1.3167870562,1.3109812582
2024-10-25,1.0621068388,1.0649869350,1.0627654233,1.0667057373,1.0815156815,1.0853689557,1.0633242236,1.0595978400,0.8177371588,1.2472014204,1.3096572412,1.3087551947
2024-10-28,1.0623867075,1.0650982579,1.0631023385,1.0666946075,1.0826227197,1.0859546095,1.0633741782,1.0603842391,0.8206787791,1.2722349392,1.3044002987,1.2979075175
2024-10-29,1.0626021502,1.0652337668,1.0631725387,1.0668466766,1.0820560156,1.0865369702,1.0637166397,1.0602890827,0.8248689838,1.2601726535,1.3112850327,1.3240886940
2024-10-30,1.0627396275,1.0654885844,1.0634484364,1.0670792305,1.0831715924,1.0875824809,1.0639021524,1.0580233969,0.8263372226,1.2586637835,1.3024756689,1.3071329479
2024-10-31,1.0629674012,1.0656263769,1.0637176979,1.0673235873,1.0836183655,1.0877983525,1.0641287041,1.0575857739,0.8325147824,1.2569504488,1.3111415730,1.3152312315
2024-11-01,1.0630874460,1.0656797045,1.0639554469,1.0670657634,1.0844592667,1.0883375991,1.0641187488,1.0572824464,0.8343338633,1.2790746366,1.3211496676,1.3394532550
2024-11-04,1.0635475315,1.0657629841,1.0638851823,1.0672620180,1.0851414699,1.0880050065,1.0640543577,1.0565126893,0.8391631568,1.2807800044,1.3399788912,1.3525909205
2024-11-05,1.0637046749,1.0659136758,1.0638755210,1.0673555180,1.0842869813,1.0877343081,1.0641662743,1.0548103863,0.8326607296,1.2638520294,1.3362468216,1.3371819712
2024-11-06,1.0637355711,1.0661367310,1.0639975604,1.0676732431,1.0833895049,1.0886959653,1.0642850568,1.0571645625,0.8405291976,1.2725020217,1.3208072602,1.3332868077
2024-11-07,1.0640102173,1.0664471342,1.0643111120,1.0677750466,1.0837422257,1.0893172389,1.0643654047,1.0548587116,0.8395498755,1.2643190649,1.3229615783,1.3685202908
2024-11-08,1.0643050592,1.0667671969,1.0644032648,1.0679849558,1.0836459907,1.0894705516,1.0644378804,1.0545483002,0.8526086346,1.2607056530,1.3432557947,1.3998709081
2024-11-11,1.0645301708,1.0668529201,1.0645383826,1.0679625558,1.0847744270,1.0897064250,1.0645802718,1.0508947522,0.8428609777,1.2623434771,1.3315183635,1.3790914348
2024-11-12,1.0645262131,1.0669616053,1.0646143961,1.0680615574,1.0847237590,1.0901617004,1.0648182139,1.0512163420,0.8436809699,1.2704392247,1.3238820935,1.3625117171
2024-11-13,1.0648191860,1.0668977619,1.0648781084,1.0682359386,1.0852132450,1.0899032508,1.0649109989,1.0554452536,0.8455223114,1.2766995258,1.3240307096,1.3496028122
2024-11-14,1.0650592291,1.0670954290,1.0649828858,1.0683518581,1.0856998873,1.0906523091,1.0647597933,1.0603745185,0.8543598445,1.3043498718,1.3245955582,1.3609390860
2024-11-15,1.0652577246,1.0673090886,1.0650169905,1.0684816160,1.0859981181,1.0902805167,1.0650075952,1.0597289753,0.8509297844,1.3124783396,1.3133386845,1.3647038612
2024-11-18,1.0654497418,1.0674301431,1.0651602007,1.0685225651,1.0867544829,1.0935555722,1.0652027416,1.0604547024,0.8512589168,1.3200137798,1.3127851315,1.3625573029
2024-11-19,1.0655549356,1.0677682536,1.0653420658,1.0687143118,1.0863993717,1.0941496157,1.0653489659,1.0601958554,0.8489311850,1.2957132882,1.3072203178,1.3648702083
2024-11-20,1.0657597159,1.0677340761,1.0656515571,1.0688439744,1.0866561820,1.0959145906,1.0654159619,1.0606125049,0.8542256915,1.3222387924,1.3152222638,1.3504559947
2024-11-21,1.0657556107,1.0679777457,1.0659413115,1.0692140339,1.0862120580,1.0960988611,1.0654099036,1.0602231275,0.8431943470,1.3078553436,1.3055941348,1.3312857944
2024-11-22,1.0658851045,1.0682098352,1.0660197527,1.0693600704,1.0866125665,1.0970632080,1.0655862478,1.0602600540,0.8476741033,1.3292197823,1.3059773749,1.3555484736
2024-11-25,1.0659517163,1.0684964184,1.0662678954,1.0693435345,1.0855764163,1.0971096067,1.0657902114,1.0600579030,0.8624694616,1.3380512765,1.3151006443,1.3558653027
2024-11-26,1.0660301678,1.0687388798,1.0663749562,1.0692668364,1.0857799708,1.0980290059,1.0658627648,1.0602097026,0.8758877330,1.3318176172,1.3147288244,1.3874069062
2024-11-27,1.0663070423,1.0689157459,1.0665567381,1.0693987570,1.0855570155,1.0970307517,1.0660074520,1.0614002230,0.8846729190,1.3372942205,1.3160150213,1.3923624167
2024-11-28,1.0663796930,1.0691629913,1.0668412080,1.0696739931,1.0861032388,1.0951133104,1.0661710963,1.0598203753,0.8956202717,1.3656343788,1.3371627898,1.3635062548
2024-11-29,1.0663270004,1.0691548549,1.0667278443,1.0697175265,1.0864085910,1.0960799145,1.0661594695,1.0597154046,0.9064137758,1.3736331519,1.3521979197,1.3798201357
2024-12-02,1.0663301397,1.0692674901,1.0668546039,1.0699970643,1.0869106676,1.0990424635,1.0662561131,1.0617531294,0.9153083992,1.3663159734,1.3570672487,1.3788490063
2024-12-03,1.0665337627,1.0696316258,1.0669564616,1.0702326752,1.0877831556,1.0993701855,1.0663417513,1.0623158208,0.9260796895,1.3846425281,1.3599299019,1.4149048153
2024-12-04,1.0667419654,1.0697132517,1.0671811343,1.0700818203,1.0886259246,1.1000393200,1.0666015034,1.0621225042,0.9249451924,1.3826392644,1.3479718474,1.4338640931
2024-12-05,1.0668438172,1.0699475207,1.0673250029,1.0700117462,1.0881953791,1.0981866477,1.0667751621,1.0619257145,0.9207787212,1.3967389629,1.3412946325,1.4216421852
2024-12-06,1.0670452276,1.0701624145,1.0671920501,1.0702134392,1.0883634407,1.1003605380,1.0668819383,1.0624530514,0.9085799056,1.3933388271,1.3220123042,1.4059512965
2024-12-09,1.0672109975,1.0701786313,1.0672833933,1.0702809236,1.0884837635,1.0996163571,1.0670794119,1.0605114861,0.9024978705,1.3910175708,1.3225361752,1.3817635649
2024-12-10,1.0672943663,1.0704386182,1.0673804568,1.0703783399,1.0879914769,1.1002725308,1.0672683619,1.0608414662,0.8926248800,1.3628266564,1.3087178539,1.3568862125
2024-12-11,1.0671967465,1.0704912250,1.0674155365,1.0706656952,1.0894367223,1.1011502073,1.0675099728,1.0619474162,0.9009455491,1.3664196579,1.3061520336,1.3437190686
2024-12-12,1.0672893729,1.0707380853,1.0673423366,1.0707505056,1.0888295818,1.1020270947,1.0676995331,1.0596603158,0.8991847674,1.3513325937,1.3044547073,1.3134698047
2024-12-13,1.0675849119,1.0709731134,1.0675407555,1.0710528296,1.0880756824,1.1038770605,1.0679429530,1.0639163205,0.8998522881,1.3458903881,1.3028614642,1.3135454839
2024-12-16,1.0678217323,1.0711168809,1.0677746294,1.0714337938,1.0862422996,1.1052408497,1.0681148153,1.0623269013,0.8985054139,1.3325642995,1.3160059805,1.3205804304
2024-12-17,1.0678667256,1.0714169981,1.0678297776,1.0716033672,1.0867379093,1.1055103328,1.0681401817,1.0632117466,0.9102120099,1.3415029936,1.3289047289,1.3291233459
2024-12-18,1.0680026690,1.0715554360,1.0679254129,1.0718435298,1.0867604438,1.1046617253,1.0683629503,1.0656597169,0.9132289130,1.3496306987,1.3314842199,1.3389187651
2024-12-19,1.0680191973,1.0717045680,1.0680820385,1.0718832116,1.0880012835,1.1044093619,1.0684457152,1.0642156208,0.9105560200,1.3339825231,1.3344070322,1.3319172331
2024-12-20,1.0680185728,1.0719582706,1.0681889538,1.0722028751,1.0887824123,1.1045916975,1.0685378296,1.0649565477,0.9137061381,1.3434352173,1.3384493149,1.3163151776
2024-12-23,1.0683558333,1.0720640115,1.0683761507,1.0723084069,1.0882033429,1.1052938810,1.0686201566,1.0669376030,0.9073252294,1.3425344187,1.3380002257,1.2928958666
2024-12-24,1.0683948831,1.0723148811,1.0685019943,1.0725580864,1.0890422404,1.1060693857,1.0687993736,1.0677425748,0.9196906352,1.3654127015,1.3512853314,1.2925877900
2024-12-25,1.0683863480,1.0723662990,1.0685618549,1.0728421894,1.0884566126,1.1048509607,1.0689632957,1.0666982499,0.9190217621,1.3662153037,1.3540536486,1.2908893506
2024-12-26,1.0685008017,1.0725561442,1.0687378913,1.0726952589,1.0869181761,1.1061481881,1.0690730016,1.0656719471,0.9077870148,1.3596034027,1.3312873565,1.2639507840
2024-12-27,1.0687623611,1.0724164740,1.0688840481,1.0728118663,1.0880243432,1.1076338833,1.0691821370,1.0664954977,0.9059448215,1.3602720019,1.3313735698,1.2325978451
2024-12-30,1.0688302925,1.0725388941,1.0690208009,1.0730490723,1.0873015493,1.1081491347,1.0694158601,1.0665216985,0.9103724884,1.3845362128,1.3552027171,1.2749375075
2024-12-31,1.0690472676,1.0725422511,1.0694394572,1.0729578431,1.0872287448,1.1085774497,1.0695810615,1.0666938156,0.9142780658,1.4009997447,1.3684242749,1.2793323670
2025-01-01,1.0695341282,1.0728611790,1.0696277641,1.0727178286,1.0894455627,1.1099226599,1.0697319282,1.0671065833,0.9167564895,1.3825537245,1.3640806097,1.2601262625
2025-01-02,1.0697374976,1.0731424637,1.0697791706,1.0729868774,1.0893471698,1.1097985912,1.0699182098,1.0676528426,0.9191976865,1.3765471269,1.3695388283,1.2683283861
2025-01-03,1.0700173512,1.0731830927,1.0700534832,1.0729352983,1.0882275807,1.1103483692,1.0701065786,1.0685289494,0.9137353263,1.3806316393,1.3662202081,1.2448411408
2025-01-06,1.0703827515,1.0732526160,1.0702551361,1.0729253537,1.0884534567,1.1113751730,1.0701650763,1.0680161706,0.9195954251,1.3740424018,1.3836093532,1.2597595332
2025-01-07,1.0706201564,1.0735317866,1.0704001473,1.0732709492,1.0899031192,1.1111796735,1.0704302317,1.0689531460,0.9167111656,1.3817098939,1.3882585393,1.2559122400
2025-01-08,1.0708048502,1.0737306044,1.0705652814,1.0733492167,1.0892687331,1.1118214800,1.0704476109,1.0691606146,0.9178671482,1.3721345738,1.3874015427,1.2726951413
2025-01-09,1.0709859347,1.0738800731,1.0705891021,1.0737389872,1.0895709975,1.1112375429,1.0706590781,1.0700084858,0.9191216356,1.3480903305,1.3880118135,1.2627717801
2025-01-10,1.0710983132,1.0738064484,1.0706484638,1.0736880241,1.0895318970,1.1119442371,1.0708309344,1.0670318936,0.9187349865,1.3551797479,1.3886411801,1.2550451368
2025-01-13,1.0712870010,1.0738735292,1.0708546111,1.0736740140,1.0884068490,1.1112839813,1.0710591134,1.0690225270,0.9144573233,1.3402049242,1.3843916547,1.2385647306
2025-01-14,1.0715385181,1.0738734766,1.0710348280,1.0739539692,1.0880143694,1.1119243220,1.0710963428,1.0707998016,0.9242207713,1.3551463094,1.3919184373,1.2648701273
2025-01-15,1.0718334084,1.0739759255,1.0710008688,1.0741977846,1.0876707624,1.1116484806,1.0713162522,1.0723210698,0.9211356887,1.3477962664,1.3929658888,1.2309810848
2025-01-16,1.0717591715,1.0741350743,1.0710802819,1.0745296554,1.0874737103,1.1117101204,1.0716077681,1.0719527001,0.9209574954,1.3576125046,1.4005818376,1.2504027066
2025-01-17,1.0719416008,1.0743174595,1.0712995855,1.0745605024,1.0881739911,1.1125080289,1.0716739170,1.0718372449,0.9240467035,1.3566124453,1.3876042508,1.2739461318
2025-01-20,1.0720799581,1.0743947087,1.0713690869,1.0748325208,1.0899111805,1.1128314289,1.0717407568,1.0718102075,0.9168857923,1.3612921284,1.3908939399,1.2641693286
2025-01-21,1.0721441426,1.0743483111,1.0716337902,1.0749840748,1.0908179268,1.1120173402,1.0718809287,1.0756093691,0.9225572506,1.3813365956,1.4066804306,1.3015237301
2025-01-22,1.0724406023,1.0745147330,1.0717633201,1.0752498363,1.0914956891,1.1127620515,1.0720459205,1.0747347378,0.9274597087,1.4018911575,1.4122253177,1.3250537649
2025-01-23,1.0725652650,1.0745961553,1.0719560525,1.0753766401,1.0913673832,1.1133135430,1.0720646488,1.0750199510,0.9313775717,1.4013723410,1.3992999174,1.3287860351
2025-01-24,1.0726975732,1.0748980230,1.0721297162,1.0753110207,1.0915117084,1.1129042030,1.0722375282,1.0738145723,0.9453527746,1.4196000677,1.4255535444,1.3526263868
2025-01-27,1.0727196520,1.0748647779,1.0723142914,1.0755985461,1.0908059238,1.1140962629,1.0724569231,1.0749734847,0.9385739307,1.4072593690,1.4200303690,1.3295703000
2025-01-28,1.0728893584,1.0750556255,1.0725441143,1.0757198934,1.0921255444,1.1145565137,1.0727573826,1.0747237218,0.9570113805,1.4227847834,1.4457973392,1.3558145262
2025-01-29,1.0730129872,1.0751477067,1.0727719684,1.0758605012,1.0921110286,1.1161224409,1.0729338075,1.0760143512,0.9555405517,1.4165715209,1.4482312474,1.3646472260
2025-01-30,1.0729015574,1.0752380183,1.0729461732,1.0762348331,1.0920898535,1.1187440626,1.0731026506,1.0761003823,0.9585977135,1.4311523303,1.4508879225,1.3858730735
2025-01-31,1.0731204259,1.0752661307,1.0730418248,1.0764633528,1.0919936802,1.1181497781,1.0732471450,1.0747987387,0.9605481625,1.4684195603,1.4622389471,1.4191949337
2025-02-03,1.0733126394,1.0752403002,1.0731902944,1.0764325321,1.0927737888,1.1164219236,1.0732612647,1.0741226200,0.9465184109,1.4399934289,1.4367360980,1.3808911078
2025-02-04,1.0734198728,1.0752359089,1.0734185470,1.0765743733,1.0941211670,1.1156497988,1.0734056058,1.0720208435,0.9426794233,1.4295205000,1.4245140455,1.3725295985
2025-02-05,1.0733771627,1.0754114016,1.0735880081,1.0768016223,1.0950681609,1.1177882714,1.0735832902,1.0710982109,0.9451393239,1.4375835977,1.4362394484,1.3700044041
2025-02-06,1.0734322916,1.0755171903,1.0736572978,1.0768265660,1.0940046967,1.1185639701,1.0736714141,1.0699130197,0.9478243476,1.4231774969,1.4337024145,1.3848888412
2025-02-07,1.0733372127,1.0755225668,1.0737344833,1.0771138433,1.0946761710,1.1177632064,1.0736477017,1.0709902296,0.9538114877,1.4485475077,1.4319258263,1.4103516370
2025-02-10,1.0736992167,1.0757036178,1.0739150398,1.0771197288,1.0938330737,1.1183859669,1.0736764394,1.0670316029,0.9571081113,1.4485436327,1.4477301956,1.3756283676
2025-02-11,1.0736322023,1.0757582356,1.0740473504,1.0773720569,1.0934354926,1.1179498140,1.0738076037,1.0658047493,0.9554942578,1.4393586116,1.4328552780,1.3618502301
2025-02-12,1.0736097558,1.0761085629,1.0742655915,1.0773398301,1.0940709442,1.1172343635,1.0739529348,1.0646405937,0.9572950339,1.4206743113,1.4392654609,1.3331016674
2025-02-13,1.0737992627,1.0762265692,1.0745513854,1.0778644618,1.0961903778,1.1169882319,1.0739712533,1.0637228124,0.9599244709,1.4047731698,1.4237966205,1.3189164201
2025-02-14,1.0739731703,1.0763821611,1.0746635903,1.0778400073,1.0969781538,1.1138378334,1.0740884665,1.0649101159,0.9563946560,1.4041232666,1.4370494600,1.3204393092
2025-02-17,1.0741351806,1.0765612969,1.0747921424,1.0780160308,1.0972777398,1.1148930908,1.0741546147,1.0659090259,0.9444379623,1.3827620780,1.4383861590,1.3092012091
2025-02-18,1.0742639677,1.0766160584,1.0748704175,1.0782710319,1.0970556522,1.1127826368,1.0742136879,1.0641891555,0.9490385456,1.3981190647,1.4350844706,1.3406813526
2025-02-19,1.0742745974,1.0768002298,1.0751391177,1.0783416238,1.0955535927,1.1126399354,1.0742207539,1.0678079803,0.9533535819,1.3933473817,1.4196681112,1.3368049828
2025-02-20,1.0743943590,1.0771578944,1.0754046415,1.0785693242,1.0950020515,1.1102474291,1.0742651424,1.0657791350,0.9468965518,1.3842703863,1.3946196547,1.3041831407
2025-02-21,1.0743346944,1.0773448756,1.0757656930,1.0786195864,1.0959095942,1.1110967910,1.0744699253,1.0649923587,0.9370321349,1.3826316212,1.3908176491,1.2965684953
2025-02-24,1.0741558886,1.0776441625,1.0757366172,1.0789118514,1.0962709553,1.1116987732,1.0743949099,1.0658056632,0.9302027988,1.3743267114,1.3981556571,1.2809232903
2025-02-25,1.0742793179,1.0776530248,1.0757446510,1.0790849797,1.0968191194,1.1132265731,1.0745149051,1.0691784997,0.9462592861,1.3810123093,1.4066684604,1.3023559994
2025-02-26,1.0746023271,1.0778430755,1.0759044675,1.0791983402,1.0970971743,1.1125318339,1.0747961334,1.0719850823,0.9409623286,1.4046002961,1.4055664046,1.3057213580
2025-02-27,1.0748989038,1.0781582542,1.0760739771,1.0792725308,1.0977029826,1.1122096385,1.0749301027,1.0707935540,0.9278327125,1.3759400750,1.3854052828,1.2670516543
2025-02-28,1.0751430112,1.0785970564,1.0761313089,1.0794258395,1.0965267081,1.1130892605,1.0750375848,1.0707773191,0.9314082695,1.3857350023,1.4007559520,1.2933128426
2025-03-03,1.0753799127,1.0788561108,1.0765327119,1.0798458502,1.0958827897,1.1116937453,1.0751908076,1.0709249892,0.9179784446,1.3895250997,1.3861635999,1.2524028850
2025-03-04,1.0754642898,1.0790089740,1.0767097004,1.0801217541,1.0968239432,1.1105650153,1.0754197675,1.0689564890,0.9283664831,1.4022302518,1.4078173358,1.2756867045
2025-03-05,1.0756005248,1.0794545187,1.0767754663,1.0800645704,1.0954372873,1.1124663905,1.0756810687,1.0673522386,0.9345595751,1.4221514233,1.4067119796,1.2704283582
2025-03-06,1.0756441041,1.0795162843,1.0768986394,1.0803632151,1.0949662906,1.1130542510,1.0757061534,1.0674782601,0.9426411366,1.4314876052,1.4201824220,1.2598778386
2025-03-07,1.0756096796,1.0795914302,1.0770438966,1.0804812525,1.0956507292,1.1142184501,1.0757206275,1.0661138397,0.9344317862,1.4544805284,1.4227953459,1.2423435196
2025-03-10,1.0759470991,1.0798421232,1.0772608125,1.0807846761,1.0961279724,1.1130669354,1.0758441841,1.0664787504,0.9329111497,1.4467556184,1.4199217906,1.2795674162
2025-03-11,1.0762191393,1.0799909656,1.0772611635,1.0807154086,1.0962156098,1.1134444079,1.0759601452,1.0694028491,0.9324201143,1.4378231079,1.4087798931,1.2668943730
2025-03-12,1.0761056003,1.0799768073,1.0774088311,1.0808869001,1.0955256926,1.1136973906,1.0759535138,1.0713401148,0.9351482289,1.4360931336,1.4078522516,1.2575990853
2025-03-13,1.0761866761,1.0802428946,1.0774213374,1.0810617485,1.0955006376,1.1128215174,1.0761204204,1.0733359234,0.9421061212,1.4467185471,1.4133605321,1.2968240214
2025-03-14,1.0763497167,1.0804814710,1.0776387814,1.0813381909,1.0958253684,1.1143000819,1.0763953811,1.0751197418,0.9406079029,1.4396681707,1.4035816234,1.3206970403
2025-03-17,1.0765974884,1.0804669064,1.0778480307,1.0815501877,1.0956338860,1.1142166488,1.0766688765,1.0752711361,0.9425624556,1.4528917741,1.4203942946,1.3063477486
2025-03-18,1.0767789244,1.0804364926,1.0777617151,1.0817194458,1.0959431606,1.1156716496,1.0768332896,1.0755721708,0.9456918833,1.4718828662,1.4386389178,1.3238951724
2025-03-19,1.0769971833,1.0804592070,1.0778118795,1.0816678747,1.0967820572,1.1164370151,1.0769176999,1.0738295767,0.9447884343,1.4816094705,1.4398230367,1.3181444811
2025-03-20,1.0772698067,1.0806904741,1.0779851547,1.0817553397,1.0980137163,1.1169358753,1.0770883468,1.0776480594,0.9482630039,1.4871690845,1.4692725122,1.3331305785
2025-03-21,1.0772133580,1.0808714734,1.0780966174,1.0819737202,1.0995556276,1.1179211497,1.0771897262,1.0811288506,0.9404251472,1.4992068200,1.4561726520,1.3088544334
2025-03-24,1.0774040219,1.0809072835,1.0782422052,1.0821992688,1.0992987852,1.1198997235,1.0772951500,1.0811263244,0.9500739132,1.4982982774,1.4644206811,1.3011127015
2025-03-25,1.0775527130,1.0810279264,1.0783130624,1.0825679600,1.1007766107,1.1212619004,1.0775241053,1.0813656253,0.9563422257,1.4990203509,1.4628950773,1.3096409961
2025-03-26,1.0778242235,1.0810817292,1.0783388240,1.0827805740,1.0997602770,1.1244055048,1.0776146334,1.0829779634,0.9669783939,1.5126661115,1.4784555634,1.3338748081
2025-03-27,1.0778070518,1.0813940190,1.0782957927,1.0831934066,1.1012997002,1.1247999509,1.0776838298,1.0828016868,0.9711718942,1.5092993577,1.4688013466,1.3073768134
2025-03-28,1.0779640726,1.0817021963,1.0784987414,1.0834678243,1.1023599410,1.1250745775,1.0779747771,1.0862815156,0.9705287900,1.5087101359,1.4576056378,1.3262703456
2025-03-31,1.0781199585,1.0819326297,1.0786823631,1.0838640688,1.1020952915,1.1236730130,1.0780545986,1.0852759454,0.9699965900,1.5336526067,1.4491024897,1.3343832300
2025-04-01,1.0782203648,1.0821459870,1.0788561810,1.0839863081,1.1020109053,1.1245807293,1.0781575883,1.0830489997,0.9532523190,1.5348576633,1.4347135425,1.3674716475
2025-04-02,1.0782299809,1.0821478503,1.0790397214,1.0841243439,1.1020809642,1.1258299484,1.0784006771,1.0805567324,0.9508814949,1.4983156092,1.4170219937,1.3446926258
2025-04-03,1.0782723264,1.0821205123,1.0790718484,1.0842202132,1.1013137693,1.1272151092,1.0783442480,1.0822544352,0.9552241833,1.4986496182,1.4123144535,1.3246653963
2025-04-04,1.0785087783,1.0822859876,1.0791729723,1.0844071043,1.1009400509,1.1274792531,1.0785557515,1.0817789345,0.9494940350,1.4683464847,1.4064831093,1.3164314136
2025-04-07,1.0786426139,1.0826567157,1.0792004751,1.0843925633,1.1017520634,1.1262604494,1.0789966387,1.0827739639,0.9448301995,1.4499247262,1.4076830785,1.3328257422
2025-04-08,1.0788068621,1.0827493201,1.0796046665,1.0845861093,1.1017296779,1.1287061289,1.0788657617,1.0787576300,0.9440408476,1.4707083854,1.4147973321,1.3524402250
2025-04-09,1.0789457580,1.0829364486,1.0799393576,1.0847051479,1.1016211455,1.1287692519,1.0788539881,1.0798018044,0.9506201819,1.5071073148,1.4220595376,1.3337338550
2025-04-10,1.0791823517,1.0829663800,1.0802065131,1.0847599917,1.1004735171,1.1272256618,1.0789851562,1.0815822660,0.9540797545,1.5044581800,1.4165873323,1.3220535396
2025-04-11,1.0794204759,1.0830823497,1.0804284378,1.0847175367,1.1004233288,1.1271581188,1.0792409367,1.0799240056,0.9397484191,1.5016936686,1.4007435068,1.2803390707
2025-04-14,1.0795725576,1.0832287571,1.0805424247,1.0849077766,1.1021715875,1.1279994739,1.0793017526,1.0821381510,0.9416058637,1.4916650491,1.4113098234,1.2770801471
2025-04-15,1.0798278316,1.0832739296,1.0809537585,1.0850083697,1.1014414258,1.1270677461,1.0794354356,1.0800038131,0.9343162144,1.4826659094,1.3963732315,1.2773416000
2025-04-16,1.0799593037,1.0836175561,1.0810835532,1.0851723620,1.1015202308,1.1294761523,1.0795578162,1.0792541362,0.9242813248,1.4723103400,1.3888277407,1.2788942456
2025-04-17,1.0800392575,1.0837476826,1.0813147201,1.0854441653,1.1023897976,1.1302992480,1.0795948758,1.0821163486,0.9203037563,1.4734699101,1.3888553186,1.2284031440
2025-04-18,1.0802164438,1.0840316005,1.0814041743,1.0855691909,1.1028343792,1.1318970356,1.0799726681,1.0865640326,0.9226232559,1.5012008909,1.3863281972,1.2156060051
2025-04-21,1.0802643312,1.0842358112,1.0814773479,1.0857188291,1.1037922155,1.1318178098,1.0802069628,1.0856837292,0.9211906421,1.5006525368,1.3839206846,1.2058088549
2025-04-22,1.0804067392,1.0842544477,1.0815892266,1.0857253245,1.1052976313,1.1308147666,1.0803317951,1.0832565997,0.9135071579,1.5095558846,1.3694880576,1.1842007753
2025-04-23,1.0806819453,1.0843924419,1.0817232490,1.0860368179,1.1054239960,1.1313058118,1.0805229718,1.0839794499,0.9017645242,1.5077110484,1.3733079986,1.1735430537
2025-04-24,1.0809154078,1.0846602645,1.0818517011,1.0859375327,1.1050674557,1.1323833230,1.0806608061,1.0844290439,0.8870080235,1.5051716709,1.3683632585,1.1656410406
2025-04-25,1.0810282163,1.0848210755,1.0817521392,1.0859319375,1.1042766366,1.1312018769,1.0807242345,1.0855012479,0.8768393602,1.5170582358,1.3469712182,1.1379394088
2025-04-28,1.0811648414,1.0850487098,1.0817977407,1.0859844037,1.1035709178,1.1320604485,1.0808041519,1.0865139046,0.8662008300,1.5213882787,1.3331907439,1.1278108706
2025-04-29,1.0815213273,1.0851160206,1.0820526324,1.0859430950,1.1039910880,1.1324207305,1.0808271898,1.0852342091,0.8761288428,1.5133709296,1.3512963348,1.1370608047
